Date,YM-EF,NKD-EF,NQ-EF,GC-EF,JPYUSD-EF,Z-EF,CL-EF,DXY-EF,Open-CD,High-CD,Low-CD,Close-CD,Volume-CD,AD-TI,BBands_Upper-TI,BBands_Middle-TI,BBands_Lower-TI,EMA_12-TI,EMA_26-TI,MACD-TI,MACD_Signal-TI,MACD_Hist-TI,NATR-TI,OBV-TI,RSI-TI,SMA_20-TI,SMA_50-TI,Stoch_K-TI,Stoch_D-TI
2022-12-18,32966.4609375,27300.0,11327.0400390625,1790.0,137.75100708007812,653.0,74.29000091552734,104.6999969482422,0.1853850036859512,0.187267005443573,0.1815759986639022,0.1839399933815002,106273,-98442602.13424578,0.2292460693726045,0.2033906504511833,0.1775352315297621,0.1947315626704359,0.2037497017924613,-0.0090181391220254,-0.0081006780396039,-0.0009174610824214,5.092188309169607,4674080.0,18.430151457257352,0.2033906504511833,0.2198832586407661,6.023222679307608,5.18025963632137
2022-12-19,32973.0,27195.0,11193.25,1787.699951171875,136.69000244140625,647.25,75.19000244140625,104.72000122070312,0.183786004781723,0.1844300031661987,0.1759600043296814,0.177389994263649,315464,-98651546.55527456,0.2279236141825759,0.2011571504175663,0.1743906866525567,0.1920636290693917,0.2017971308644011,-0.0097335017950094,-0.008427242790685,-0.0013062590043243,5.374759482016598,4358616.0,17.478654165986512,0.2011571504175663,0.2186901584267616,3.187388476646454,4.701221711556687
2022-12-20,33053.0,26350.0,11175.75,1815.9000244140625,136.9949951171875,652.0,76.08999633789062,103.97000122070312,0.1774149984121322,0.1843679994344711,0.1759569942951202,0.184030994772911,253113,-98418716.5704742,0.2247503534138561,0.1991718500852584,0.1735933467566608,0.1908278391776254,0.20048112078355,-0.0096532816059246,-0.0086724505537329,-0.0009808310521916,5.157128315920168,4611729.0,29.158119898846564,0.1991718500852584,0.2177311182022094,17.99540609757337,9.068672417842484
2022-12-21,33569.0,26455.0,11334.5,1815.9000244140625,131.89199829101562,662.25,78.29000091552734,104.16000366210938,0.1841530054807663,0.1848469972610473,0.1772110015153885,0.1772180050611496,395518,-98813509.04671957,0.2227298325793908,0.197096350044012,0.1714628675086332,0.1887340185443215,0.1987579270263352,-0.0100239084820137,-0.0089427421393891,-0.0010811663426245,5.246121476113003,4216211.0,30.067036853306064,0.197096350044012,0.216610038280487,2.8105523266354018,7.997782300285082
2022-12-22,33208.0,26140.0,11054.25,1787.0,132.3699951171875,660.5,77.48999786376953,104.43000030517578,0.1771800071001052,0.1775829941034317,0.1706179976463318,0.1723989993333816,340027,-98979641.15023851,0.2197359991490771,0.1946233503520488,0.1695107015550206,0.1862209386657153,0.1968054138638942,-0.0105844751981788,-0.009271088751147,-0.0013133864470317,5.450106645542818,3876184.0,27.65540608359659,0.1946233503520488,0.2144266185164451,3.5473877341291598,8.117782052779317
2022-12-23,33375.0,26240.0,11075.25,1795.9000244140625,132.35699462890625,666.25,79.55999755859375,104.30999755859376,0.1727299988269806,0.1732160001993179,0.1678760051727295,0.169865995645523,315396,-99059967.62824516,0.2175860456680577,0.192306549847126,0.1670270540261942,0.1837047935856857,0.1948099014032741,-0.0111051078175883,-0.0096378925644353,-0.001467215253153,5.388239107637145,3560788.0,26.4003458655542,0.192306549847126,0.2127762785553932,3.758386610336898,3.3721088903671603
2022-12-24,33375.0,26240.0,11075.25,1795.9000244140625,132.35699462890625,666.25,79.55999755859375,104.30999755859376,0.1697160005569458,0.1713880002498626,0.1681250035762787,0.1692119985818863,297174,-99159147.76489216,0.2144826485307315,0.1899335995316505,0.1653845505325695,0.1814751328158704,0.1929137604535416,-0.0114386276376712,-0.0099980395790825,-0.0014405880585887,5.306192808787339,3263614.0,24.087593579066706,0.1899335995316505,0.2105473786592483,2.523217979744622,3.2763307747369
2022-12-25,33375.0,26240.0,11075.25,1795.9000244140625,132.35699462890625,666.25,79.55999755859375,104.30999755859376,0.1688069999217987,0.169731006026268,0.165134996175766,0.1667570024728775,168565,-99208734.1278372,0.2117453965350212,0.1876242995262146,0.1635032025174079,0.1792108050707946,0.1909762228253443,-0.0117654177545497,-0.0103515152141759,-0.0014139025403737,5.209077203232619,3095049.0,24.7169938581021,0.1876242995262146,0.2084214988350868,2.912614859377991,3.0647398164865103
2022-12-26,33375.0,26240.0,11075.25,1795.9000244140625,132.35699462890625,666.25,79.55999755859375,104.30999755859376,0.1669899970293045,0.1701720058917999,0.1655469983816146,0.1687670052051544,248509,-99111210.9672093,0.2093809149223795,0.1857034996151924,0.1620260843080052,0.1776040666299269,0.1893310955942191,-0.0117270289642922,-0.0106266179641991,-0.001100411000093,5.032594211825596,3343558.0,29.52125979487502,0.1857034996151924,0.2061906191706657,6.521949691089578,3.985927510070738
2022-12-27,33416.0,26240.0,10915.5,1814.800048828125,132.76400756835938,674.75,79.52999877929688,104.18000030517578,0.1687549948692321,0.1695960015058517,0.1643050014972686,0.1658039987087249,252337,-99220568.39276154,0.208494595708835,0.1840591497719287,0.1596237038350224,0.1757886715651266,0.1875883476767751,-0.0117996761116485,-0.010861229593689,-0.0009384465179594,5.002465321355961,3091221.0,27.00286094561835,0.1840591497719287,0.2039185991883277,2.6522004337024727,4.028921661390021
2022-12-28,33046.0,26055.0,10772.75,1807.9000244140625,133.48599243164062,682.75,78.95999908447266,104.45999908447266,0.1657409965991974,0.1658750027418136,0.1617099940776825,0.1632850021123886,249672,-99281412.25779516,0.2074050811039565,0.182294949889183,0.1571848186744095,0.1738650301108592,0.1857880998571909,-0.0119230697463317,-0.0110735976242175,-0.0008494721221141,4.992324043342256,2841549.0,25.054799408960747,0.182294949889183,0.2020143193006515,2.6643566472719704,3.946168924021347
2022-12-29,33375.0,26300.0,11032.75,1819.5,134.03399658203125,679.5,78.4000015258789,103.83999633789062,0.1632889956235885,0.1632889956235885,0.157380998134613,0.1591490060091018,288959,-99397425.41814023,0.2062134212022795,0.1803194500505924,0.1544254788989052,0.1716010264028965,0.1838148336462214,-0.0122138072433248,-0.011301639548039,-0.0009121676952857,4.067438498268168,2552590.0,15.025623419346346,0.1803194500505924,0.2007635593414306,3.9747476519230434,3.0971015776325026
2022-12-30,33285.0,25770.0,11022.25,1819.699951171875,132.91600036621094,678.5,80.26000213623047,103.5199966430664,0.1590220034122467,0.1603499948978424,0.1500129997730255,0.1505369991064071,192580,-99570481.02075842,0.2051625575136629,0.1778307996690273,0.1504990418243917,0.1683604068188212,0.1813498088654944,-0.0129894020466731,-0.0116391920477658,-0.0013502099989072,4.229573128752896,2360010.0,15.229833949797907,0.1778307996690273,0.1991306793689727,1.2498791498945796,2.6296611496965383
2022-12-31,33285.0,25770.0,11022.25,1819.699951171875,132.91600036621094,678.5,80.26000213623047,103.5199966430664,0.1505430042743683,0.152780994772911,0.1477700024843216,0.1491920053958892,140194,-99631107.43504506,0.2041844161767199,0.1754740498960018,0.1467636836152837,0.165411421984524,0.1789677493492273,-0.0135563273647033,-0.0120226191111533,-0.0015337082535499,4.103485177986388,2219816.0,16.18885764260024,0.1754740498960018,0.1977593594789505,3.6002805312455517,2.9416357776877318
2023-01-01,33285.0,25770.0,11022.25,1819.699951171875,132.91600036621094,678.5,80.26000213623047,103.5199966430664,0.1491750031709671,0.149509996175766,0.1404539942741394,0.1448059976100921,126332,-99636017.79850931,0.203865407314361,0.1731339000165462,0.1424023927187314,0.1622413566961499,0.1764372492204025,-0.0141958925242526,-0.0124572737937731,-0.0017386187304794,4.393760429535525,2093484.0,15.328872849506482,0.1731339000165462,0.1962539595365524,9.803354207492706,4.884504629544286
2023-01-02,33285.0,25770.0,11022.25,1819.699951171875,132.91600036621094,678.5,80.26000213623047,103.5199966430664,0.1449670046567917,0.1488019973039627,0.1431930065155029,0.1467889994382858,174928,-99586648.8184457,0.2023183709156349,0.1708515003323555,0.139384629749076,0.1598640709641708,0.1742410825698753,-0.0143770116057045,-0.0128412213561594,-0.001535790249545,4.195185557795844,2268412.0,20.50165564178498,0.1708515003323555,0.1949898394942283,14.270278475516548,9.224637738084942
2023-01-03,33278.0,25815.0,10945.5,1839.699951171875,130.79400634765625,670.5,76.93000030517578,104.5199966430664,0.1467790007591247,0.151760995388031,0.1441240012645721,0.1450860053300857,108182,-99667576.2399612,0.2000964578210424,0.1684508003294468,0.1368051428378511,0.1575905224050808,0.1720814472187798,-0.014490924813699,-0.0131711620476673,-0.0013197627660316,4.2063218915210845,2160230.0,8.508245218626115,0.1684508003294468,0.1937648996710777,10.434101623803835,11.502578102271036
2023-01-04,33416.0,25860.0,10999.25,1852.800048828125,131.2480010986328,653.75,72.83999633789062,104.25,0.1450890004634857,0.1499039977788925,0.1409479975700378,0.1435630023479461,277121,-99782867.68928592,0.1956088702131099,0.1656578503549099,0.1357068304967099,0.1554324423962908,0.1699689698209403,-0.0145365274246494,-0.0134442351230637,-0.0010922923015856,4.316620811397314,1883109.0,9.589114794153032,0.1656578503549099,0.1920650997757911,8.373530339431424,11.025970146250607
2023-01-05,33070.0,25710.0,10820.25,1834.800048828125,132.24600219726562,652.75,73.66999816894531,105.04000091552734,0.1434690058231353,0.1488160043954849,0.1422729939222335,0.148279994726181,181786,-99630865.85721366,0.192155791152507,0.163569950312376,0.1349841094722449,0.1543320658316586,0.1683623790731803,-0.0140303132415217,-0.0135614507467553,-0.0004688624947663,4.158975451959746,2064895.0,20.968239396471706,0.163569950312376,0.1907276397943496,23.88742754649127,14.231686503242182
2023-01-06,33772.0,26195.0,11113.5,1864.199951171875,133.3070068359375,654.0,73.7699966430664,103.87999725341795,0.1481840014457702,0.1591580063104629,0.1466519981622696,0.1526529937982559,217558,-99639633.87506402,0.1889794321284824,0.1619361996650695,0.1348929672016567,0.1540737470572889,0.1671987209046674,-0.0131249738473784,-0.01347415536688,0.0003491815195015,4.375142926951243,2282453.0,30.15974881322755,0.1619361996650695,0.1894304797053337,39.43556322532109,23.898840370414604
2023-01-07,33772.0,26195.0,11113.5,1864.199951171875,133.3070068359375,654.0,73.7699966430664,103.87999725341795,0.1526259928941726,0.157041996717453,0.1513230055570602,0.1544860005378723,187917,-99619688.85529786,0.1856023131642035,0.1604635000228881,0.1353246868815728,0.1541371706696863,0.1662570379145344,-0.012119867244848,-0.0132032977424736,0.0010834304976255,4.436787032293322,2470370.0,33.47547263139968,0.1604635000228881,0.1880114796757698,47.21717723596599,36.84672266925946
2023-01-08,33772.0,26195.0,11113.5,1864.199951171875,133.3070068359375,654.0,73.7699966430664,103.87999725341795,0.154461994767189,0.1595019996166229,0.1517319977283477,0.154899001121521,273655,-99670263.77667,0.183272959867111,0.1593389503657817,0.1354049408644524,0.154254375354584,0.1654157018557927,-0.0111613265012087,-0.0127949034942206,0.0016335769930119,4.571319701410852,2744025.0,36.05466162831768,0.1593389503657817,0.1867073196172714,48.60690878184612,45.08654974771108
2023-01-09,33670.0,26225.0,11185.5,1872.699951171875,131.86199951171875,652.75,74.62999725341797,103.0,0.1548510044813156,0.1732639968395233,0.152987003326416,0.1711490005254745,538210,-99244330.00605726,0.180422629576048,0.1586948506534099,0.1369670717307718,0.1568535484577979,0.1658403906461395,-0.0089868421883416,-0.0120332912330448,0.0030464490447032,4.790520266313248,3282235.0,52.09845096966104,0.1586948506534099,0.1857880997657776,93.5538060279398,63.125964015250645
2023-01-10,33849.0,26285.0,11282.0,1871.5999755859373,131.72900390625,655.0,75.12000274658203,103.23999786376952,0.1712419986724853,0.1712719947099685,0.1615920066833496,0.1653729975223541,390009,-99329664.98035786,0.1782960488051803,0.1581026002764702,0.13790915174776,0.1581642329292681,0.1658057689332665,-0.0076415360039984,-0.0111549401872355,0.0035134041832371,5.147410295178441,2892226.0,49.638232497125394,0.1581026002764702,0.1848903197050094,75.94940939918129,72.7033747363224
2023-01-11,34110.0,26550.0,11476.5,1874.5999755859373,132.1009979248047,656.0,77.41000366210938,103.19000244140624,0.1654150038957595,0.2241829931735992,0.1609899997711181,0.2075729966163635,839300,-98931577.5066138,0.1893052900030021,0.1598613001406192,0.1304173102782364,0.1657655811888212,0.1688996376505329,-0.0031340564617117,-0.0095507634421308,0.006416706980419,6.13216147165997,3731526.0,72.31133039306428,0.1598613001406192,0.1848199796676636,80.16219367755384,83.22180303489165
2023-01-12,34319.0,26225.0,11534.25,1895.5,131.90199279785156,671.0,78.38999938964844,102.25,0.2145680040121078,0.2518439888954162,0.2031819969415664,0.249219998717308,466470,-98515414.2314331,0.2134338297478104,0.1638290002942085,0.1142241708406065,0.17860472234705,0.1748492940258496,0.0037554283212003,-0.0068895250894645,0.0106449534106649,6.332785552042311,4197996.0,82.93006924570784,0.1638290002942085,0.1853863596916198,97.64432139109618,84.58530815594378
2023-01-13,34416.0,25820.0,11608.0,1918.4000244140625,129.1719970703125,675.0,79.86000061035156,102.1999969482422,0.2492959946393966,0.2645410001277923,0.2387789934873581,0.2579819858074188,304324,-98366052.18834592,0.2333663527914888,0.1682674996554851,0.1031686465194814,0.1908166090332606,0.1810072711948548,0.0098093378384057,-0.0035497525038905,0.0133590903422962,6.544780464246655,4502320.0,89.23899180630151,0.1682674996554851,0.1867325994372367,94.71418109417246,90.84023205427415
2023-01-14,34416.0,25820.0,11608.0,1918.4000244140625,129.1719970703125,675.0,79.86000061035156,102.1999969482422,0.2583549916744232,0.2583549916744232,0.2363709956407547,0.2463919967412948,243832,-98387591.50436966,0.246111007946421,0.172249249368906,0.098387490791391,0.1993666686806504,0.1858505841982948,0.0135160844823556,-0.0001365851066412,0.0136526695889969,7.34468337369066,4258488.0,83.0261758856353,0.172249249368906,0.1873788794875145,85.37396937977839,92.57749062168234
2023-01-15,34416.0,25820.0,11608.0,1918.4000244140625,129.1719970703125,675.0,79.86000061035156,102.1999969482422,0.2456669956445694,0.2475749999284744,0.2339050024747848,0.2357310056686401,193170,-98529155.19716585,0.254681023501811,0.1755974493920803,0.0965138752823495,0.2049611820634181,0.1895454302331352,0.0154157518302829,0.0029738822807435,0.0124418695495393,7.816656564696976,4065318.0,79.63059110692058,0.1755974493920803,0.1878018397092819,76.68962324757905,85.59259124050998
2023-01-16,34416.0,25820.0,11608.0,1918.4000244140625,129.1719970703125,675.0,79.86000061035156,102.1999969482422,0.23573699593544,0.2402890026569366,0.2294130027294159,0.2353000044822693,189808,-98513483.23479576,0.2623403698373242,0.1790722496807575,0.0958041295241908,0.2096286932047798,0.1929346579552932,0.0166940352494865,0.0057179128744921,0.0109761223749943,7.990861755187578,3875510.0,79.13866352361993,0.1790722496807575,0.1882547998428344,76.34089704374666,79.46816322370137
2023-01-17,34020.0,26325.0,11624.5,1907.199951171875,128.3209991455078,685.25,80.18000030517578,102.38999938964844,0.2354439944028854,0.2381500005722046,0.2270510047674179,0.2328670024871826,313327,-98498436.54246542,0.2688031960179221,0.1825513496994972,0.0962995033810722,0.2132038177097648,0.1958926094020998,0.017311208307665,0.0080365719611267,0.0092746363465382,8.180542412211194,3562183.0,78.76010225152467,0.1825513496994972,0.1886713799834251,74.37233738198007,75.80095255776861
2023-01-18,33386.0,26515.0,11475.75,1904.4000244140625,128.281005859375,681.25,79.4800033569336,102.36000061035156,0.2327750027179718,0.2343010008335113,0.2164690047502517,0.2180989980697631,495362,-98903238.09514254,0.2724098991173682,0.1854988493025303,0.0985877994876924,0.2139569223805338,0.197537527081186,0.0164193952993478,0.0097131366287709,0.0067062586705768,9.025160033760113,3066821.0,72.4703666892628,0.1854988493025303,0.1885921600461006,62.0162268435404,70.90982042308906
2023-01-19,33139.0,26360.0,11356.5,1922.0999755859373,128.53900146484375,677.25,80.33000183105469,102.05999755859376,0.21806700527668,0.2188349962234497,0.207515999674797,0.2175980061292648,241517,-98714509.19252016,0.2752566220164701,0.1888518996536731,0.1024471772908762,0.2145170891111078,0.1990234884921548,0.0154936006189529,0.0108692294268073,0.0046243711921456,9.202715514983304,2825304.0,71.44236484202143,0.1888518996536731,0.1884693801403045,60.180344836207375,65.52296968724262
2023-01-20,33474.0,26950.0,11677.0,1926.4000244140625,128.3699951171875,676.25,81.30999755859375,102.01000213623048,0.217508003115654,0.2246640026569366,0.2095800042152404,0.2243749946355819,228258,-98494997.99850386,0.2782895119161546,0.1926110491156578,0.1069325863151609,0.2160336899610269,0.2009013778361124,0.0151323121249145,0.0117218459664287,0.0034104661584857,9.006827016083633,3053562.0,71.86086904671484,0.1926110491156578,0.1885823199152946,64.52330240521945,62.23995802832243
2023-01-21,33474.0,26950.0,11677.0,1926.4000244140625,128.3699951171875,676.25,81.30999755859375,102.01000213623048,0.224368005990982,0.2652379870414734,0.2220959961414337,0.2466749995946884,729636,-98393252.53536811,0.2835286993426998,0.1977044992148876,0.1118802990870754,0.2207477375969748,0.2042920164848958,0.016455721112079,0.0126686209955588,0.0037871001165202,9.276229484846947,3783198.0,74.98225418136849,0.1977044992148876,0.1890786400437355,83.64580790602898,69.44981838248528
2023-01-22,33474.0,26950.0,11677.0,1926.4000244140625,128.3699951171875,676.25,81.30999755859375,102.01000213623048,0.24651899933815,0.3288539946079254,0.2461470067501068,0.2854200005531311,916116,-98439342.46078768,0.2953968240579939,0.2046360492706299,0.1138752744832659,0.2306973165133065,0.2103014967862465,0.02039581972706,0.014214060741859,0.0061817589852009,9.89236242884109,4699314.0,79.2856830278434,0.2046360492706299,0.1904629999399185,75.30292989400571,74.49068006841806
2023-01-23,33727.0,27190.0,11934.0,1927.0999755859373,129.35400390625,666.25,81.62000274658203,102.13999938964844,0.2854709923267364,0.3128820061683655,0.2735770046710968,0.2757599949836731,840413,-99186402.7878438,0.3026911986197744,0.2111697487533092,0.1196482988868441,0.2376300362779783,0.2151502744305004,0.0224797618474779,0.0158672009629828,0.0066125608844951,10.731768517876654,3858901.0,74.1874040881102,0.2111697487533092,0.191644779741764,68.37082321063569,75.77318700355681
2023-01-24,33826.0,27230.0,11909.5,1933.9000244140625,130.5970001220703,677.0,80.12999725341797,101.91999816894533,0.2755999863147735,0.2835359871387481,0.2553719878196716,0.2590349912643432,369548,-99459824.12661885,0.3050109720389827,0.2169433481991291,0.1288757243592755,0.2409231062758806,0.2184009941959702,0.0225221120799104,0.0171981831863683,0.005323928893542,11.934376393148437,3489353.0,70.61223667282543,0.2169433481991291,0.192566619515419,58.40739792361925,67.3603836760869
2023-01-25,33823.0,27435.0,11873.25,1941.199951171875,130.23899841308594,674.75,80.1500015258789,101.63999938964844,0.2589620053768158,0.2676230072975158,0.2526560127735138,0.2676230072975158,257403,-99202421.12833863,0.30749267843084,0.2229104988276958,0.1383283192245517,0.2450307833561322,0.2220470692405291,0.022983714115603,0.0183552893722153,0.0046284247433877,10.264250790404756,3746756.0,65.50974553650985,0.2229104988276958,0.1937754195928573,51.27714327877071,59.35178813767522
2023-01-26,34023.0,27540.0,12106.75,1929.0999755859373,129.23699951171875,682.5,81.01000213623047,101.83999633789062,0.2676030099391937,0.26767298579216,0.2524420022964477,0.2559899985790252,281084,-99352550.355145,0.3070262315540376,0.2280773490667343,0.149128466579431,0.2467168164673465,0.2245613603026399,0.0221554561647065,0.0191153227307135,0.0030401334339929,9.7978700751921,3465672.0,52.069399354753166,0.2280773490667343,0.1949213996529579,39.949563111697685,49.87803477136256
2023-01-27,34046.0,27455.0,12222.25,1928.5999755859373,129.8000030517578,683.0,79.68000030517578,101.93000030517578,0.2556949853897095,0.2679220139980316,0.2541620135307312,0.2668370008468628,215616,-99170938.16281042,0.3063322613441269,0.2336948990821838,0.1610575368202406,0.2498122294488105,0.2276928892318416,0.0221193402169689,0.0197161262279646,0.0024032139890042,9.07830669440683,3681288.0,52.67266282186435,0.2336948990821838,0.1962867596745491,48.88905668489874,46.705254358455726
2023-01-28,34046.0,27455.0,12222.25,1928.5999755859373,129.8000030517578,683.0,79.68000030517578,101.93000030517578,0.2669529914855957,0.2748909890651703,0.2665280103683471,0.2712149918079376,145247,-99153379.53650004,0.303721500660733,0.2395106986165046,0.1752998965722763,0.2531049621194455,0.2309167486819228,0.0221882134375226,0.0202105436698762,0.0019776697676464,8.57303327749893,3826535.0,57.833216002675215,0.2395106986165046,0.1977378794550895,52.49715236826612,47.11192405495419
2023-01-29,34046.0,27455.0,12222.25,1928.5999755859373,129.8000030517578,683.0,79.68000030517578,101.93000030517578,0.2712909877300262,0.2784819900989532,0.2696529924869537,0.2766799926757812,227859,-99018532.53075652,0.3023441287597844,0.24478724822402,0.1872303676882555,0.2567318898973433,0.2343066186073938,0.0224252712899494,0.0206534891938908,0.0017717820960585,8.2787214126913,4054394.0,63.3601018354769,0.24478724822402,0.199265279173851,57.00110091822489,52.79576999046326
2023-01-30,33785.0,27445.0,11968.0,1922.9000244140625,129.85400390625,683.75,77.9000015258789,102.27999877929688,0.2769570052623749,0.2808989882469177,0.2716540098190307,0.2718490064144134,313231,-99318550.08866024,0.2950545977734572,0.250111048668623,0.2051674995637887,0.2590576001307387,0.2370875362227286,0.02197006390801,0.0209168041367147,0.0010532597712953,8.382986041837604,3741163.0,61.591743326733386,0.250111048668623,0.2007757192850112,53.01967180358621,54.172641696692416
2023-01-31,34156.0,27525.0,12152.0,1929.5,130.47900390625,679.75,78.87000274658203,102.0999984741211,0.2720589935779571,0.2720589935779571,0.2610880136489868,0.2657749950885772,275756,-99358691.1729042,0.2937025347221584,0.2530211485922337,0.2123397624623089,0.2600910455088677,0.2392125331757544,0.0208785123331133,0.0209091457759944,-3.063344288112973e-05,8.571129975516577,3465407.0,60.201370045644,0.2530211485922337,0.2022590392827987,48.013810841257126,52.67819452102276
2023-02-01,34148.0,27455.0,12414.25,1927.800048828125,130.11000061035156,681.0,76.41000366210938,101.22000122070312,0.2659839987754822,0.2873260080814361,0.2584100067615509,0.2851040065288543,454554,-98973996.05150872,0.2978859398163814,0.254815348982811,0.2117447581492405,0.2639391933580964,0.2426119015722803,0.0213272917858161,0.0209927749779587,0.0003345168078573,8.267731912367262,3919961.0,70.20011606292802,0.254815348982811,0.2041123795509338,63.943702739503664,54.99239512811568
2023-02-02,34097.0,27555.0,12846.75,1916.300048828125,128.6219940185547,675.25,75.87999725341797,101.75,0.2850500047206878,0.29271000623703,0.2785980105400085,0.288345992565155,294729,-98861551.88474344,0.3019400766698303,0.2563335493206978,0.2107270219715652,0.2676940855437977,0.245999612016197,0.0216944735276007,0.0211331146878871,0.0005613588397135,8.243962282576748,4214690.0,70.98176004258494,0.2563335493206978,0.2060172992944717,66.03785789722971,59.33179049266352
2023-02-03,33962.0,27645.0,12624.0,1862.9000244140625,128.74600219726562,677.5,73.38999938964844,102.91999816894533,0.2882319986820221,0.3662630021572113,0.2862280011177063,0.3125160038471222,464424,-99020889.8791458,0.311385692538894,0.2596397496759891,0.2078938068130842,0.2745897652827707,0.2509267521518211,0.0236630131309496,0.0216390943764996,0.0020239187544499,9.090891938035217,4679114.0,73.69547011401008,0.2596397496759891,0.2082791793346405,62.7189328139852,64.23349781690621
2023-02-04,33962.0,27645.0,12624.0,1862.9000244140625,128.74600219726562,677.5,73.38999938964844,102.91999816894533,0.312144011259079,0.3153220117092132,0.2916240096092224,0.2937049865722656,481909,-99418163.76577924,0.3151333565492546,0.2625384487211704,0.2099435408930862,0.2775305685580777,0.2540955102570392,0.0234350583010384,0.0219982871614074,0.001436771139631,9.20026458226258,4197205.0,62.88506494091661,0.2625384487211704,0.2103525191545486,39.59337773572872,56.11672281564788
2023-02-05,33962.0,27645.0,12624.0,1862.9000244140625,128.74600219726562,677.5,73.38999938964844,102.91999816894533,0.2935639917850494,0.295727014541626,0.2835069894790649,0.2858259975910187,317321,-99615048.02703768,0.317000536369679,0.2650647483766079,0.2131289603835367,0.2788067884092993,0.2564459167262228,0.0223608716830764,0.0220708040657412,0.0002900676173352,7.692390819747458,3879884.0,50.13387527865491,0.2650647483766079,0.2123624789714813,29.330260062799557,43.88085687083784
2023-02-06,33934.0,27705.0,12515.5,1866.199951171875,132.00900268554688,679.0,74.11000061035156,103.62000274658205,0.2858720123767853,0.3089489936828613,0.2854590117931366,0.3006640076637268,538215,-99456493.06927608,0.3203919892424809,0.2684545986354351,0.2165172080283892,0.2821694375253651,0.2597213308697417,0.0224481066556234,0.0221462645837176,0.0003018420719057,6.937048668887842,4418099.0,57.94082133552987,0.2684545986354351,0.2146969592571258,42.36652760378329,37.09672180077053
2023-02-07,34206.0,27685.0,12776.75,1871.699951171875,132.6230010986328,674.0,77.13999938964844,103.43000030517578,0.3008750081062317,0.3027040064334869,0.2902860045433044,0.2990069985389709,403174,-99293379.82658644,0.3203672426707225,0.2724999986588955,0.2246327546470685,0.2847598315274583,0.2626313803267216,0.0221284512007367,0.0221427019071214,-1.4250706384784371e-05,6.599342000627358,4014925.0,64.10026357638945,0.2724999986588955,0.2171292993426322,40.91072496162844,37.53583754273711
2023-02-08,33995.0,27420.0,12545.25,1877.4000244140625,131.04200744628906,678.5,78.47000122070312,103.41000366210938,0.2989769876003265,0.3049739897251129,0.2909690141677856,0.3025929927825928,469706,-98983384.00398806,0.3188366233252093,0.2767497479915619,0.2346628726579144,0.287503394797479,0.2655914997678972,0.0219118950295817,0.0220965405316135,-0.0001846455020317,6.498425035588584,4484631.0,62.78703245093941,0.2767497479915619,0.2195005393028259,44.06128087385729,42.44617781308968
2023-02-09,33734.0,27560.0,12425.5,1866.199951171875,131.38699340820312,670.75,78.05999755859375,103.22000122070312,0.3026790022850036,0.3044709861278534,0.2681210041046142,0.2694349884986877,780119,-99707103.29369104,0.3134076735037246,0.2790027476847171,0.2445978218657097,0.2847236399822803,0.2658762026368447,0.0188474373454356,0.0214467198943779,-0.0025992825489423,7.858028688745162,3704512.0,54.24761833819437,0.2790027476847171,0.2213448789715767,13.62429996511602,32.86543526686726
2023-02-10,33895.0,27605.0,12346.25,1862.800048828125,131.5189971923828,680.5,79.72000122070312,103.62999725341795,0.2695919871330261,0.2727299928665161,0.2526159882545471,0.2604550123214721,610400,-99841721.33087549,0.3118492902076702,0.2796917483210563,0.2475342064344425,0.2809900049575406,0.2654746329838541,0.0155153719736864,0.0202604503102396,-0.0047450783365531,8.303213649026072,3094112.0,47.959695796529765,0.2796917483210563,0.2231059992313385,6.897694704711979,21.52775851456177
2023-02-11,33895.0,27605.0,12346.25,1862.800048828125,131.5189971923828,680.5,79.72000122070312,103.62999725341795,0.260453999042511,0.264954000711441,0.2543169856071472,0.2559869885444641,513758,-100194160.13027649,0.3119303125664958,0.278220097720623,0.2445098828747501,0.2771433870478365,0.2647718445068623,0.0123715425409742,0.0186826687563865,-0.0063111262154123,8.511591713508752,2580354.0,45.13445072590009,0.278220097720623,0.2248284190893173,2.966202253090404,7.829398974306144
2023-02-12,33895.0,27605.0,12346.25,1862.800048828125,131.5189971923828,680.5,79.72000122070312,103.62999725341795,0.2559809982776642,0.2596949934959411,0.25415700674057,0.2545239925384521,319630,-100471428.2794372,0.3124933947588527,0.2771582975983619,0.2418232004378712,0.2736634802002389,0.2640127443610541,0.0096507358391847,0.0168762821729462,-0.0072255463337614,8.468158496810524,2260724.0,42.7350715756082,0.2771582975983619,0.2265346589684486,1.6788864191894215,3.847594458997278
2023-02-13,34268.0,27715.0,12540.5,1851.9000244140625,131.55099487304688,685.0,80.13999938964844,103.3499984741211,0.2544620037078857,0.2548060119152069,0.2441830039024353,0.2456060051918029,407911,-100770056.12852916,0.3137307929785616,0.2764868482947349,0.2392429036109082,0.2693469455835565,0.2626492822003688,0.0066976633831876,0.0148405584149944,-0.0081428950318068,8.815715140308615,1852813.0,41.619564739734045,0.2764868482947349,0.2281116390228271,1.165630167549888,1.9369062799432477
