Date,Open-CD,High-CD,Low-CD,Close-CD,Volume-CD,AD-TI,BBands_Upper-TI,BBands_Middle-TI,BBands_Lower-TI,EMA_12-TI,EMA_26-TI,MACD-TI,MACD_Signal-TI,MACD_Hist-TI,NATR-TI,OBV-TI,RSI-TI,SMA_20-TI,SMA_50-TI,Stoch_K-TI,Stoch_D-TI
2022-12-24,0.1697160005569458,0.17138800024986267,0.1681250035762787,0.1692119985818863,297174,-99159147.76489216,0.2144826485307315,0.18993359953165054,0.16538455053256956,0.18147513281587047,0.19291376045354167,-0.0114386276376712,-0.0099980395790825,-0.0014405880585887012,5.306192808787339,3263614.0,24.087593579066706,0.18993359953165054,0.21054737865924836,2.523217979744622,3.2763307747369
2022-12-25,0.1688069999217987,0.169731006026268,0.165134996175766,0.1667570024728775,168565,-99208734.12783721,0.21174539653502122,0.1876242995262146,0.16350320251740796,0.17921080507079462,0.19097622282534432,-0.0117654177545497,-0.01035151521417594,-0.0014139025403737612,5.209077203232619,3095049.0,24.7169938581021,0.1876242995262146,0.20842149883508682,2.912614859377991,3.0647398164865103
2022-12-26,0.1669899970293045,0.17017200589179993,0.16554699838161469,0.16876700520515442,248509,-99111210.9672093,0.20938091492237956,0.18570349961519242,0.16202608430800527,0.17760406662992692,0.18933109559421915,-0.01172702896429223,-0.010626617964199198,-0.0011004110000930323,5.032594211825596,3343558.0,29.52125979487502,0.18570349961519242,0.20619061917066575,6.521949691089578,3.985927510070738
2022-12-27,0.16875499486923218,0.16959600150585175,0.16430500149726868,0.16580399870872498,252337,-99220568.39276154,0.20849459570883508,0.18405914977192878,0.15962370383502247,0.17578867156512662,0.18758834767677512,-0.011799676111648505,-0.01086122959368906,-0.0009384465179594452,5.002465321355961,3091221.0,27.00286094561835,0.18405914977192878,0.20391859918832778,2.6522004337024727,4.028921661390021
2022-12-28,0.1657409965991974,0.16587500274181366,0.1617099940776825,0.1632850021123886,249672,-99281412.25779517,0.20740508110395656,0.18229494988918304,0.15718481867440953,0.17386503011085924,0.18578809985719094,-0.0119230697463317,-0.011073597624217588,-0.0008494721221141109,4.992324043342256,2841549.0,25.054799408960747,0.18229494988918304,0.20201431930065156,2.6643566472719704,3.946168924021347
2022-12-29,0.16328899562358856,0.16328899562358856,0.15738099813461304,0.15914900600910187,288959,-99397425.41814023,0.20621342120227956,0.1803194500505924,0.15442547889890526,0.17160102640289657,0.1838148336462214,-0.012213807243324826,-0.011301639548039037,-0.0009121676952857892,4.067438498268168,2552590.0,15.025623419346346,0.1803194500505924,0.20076355934143067,3.9747476519230434,3.0971015776325026
2022-12-30,0.1590220034122467,0.1603499948978424,0.1500129997730255,0.15053699910640717,192580,-99570481.02075842,0.2051625575136629,0.17783079966902732,0.15049904182439172,0.16836040681882128,0.1813498088654944,-0.01298940204667312,-0.011639192047765853,-0.0013502099989072675,4.229573128752896,2360010.0,15.229833949797907,0.17783079966902732,0.19913067936897277,1.2498791498945796,2.6296611496965383
2022-12-31,0.1505430042743683,0.15278099477291107,0.1477700024843216,0.14919200539588928,140194,-99631107.43504506,0.20418441617671995,0.17547404989600182,0.1467636836152837,0.16541142198452405,0.17896774934922735,-0.013556327364703302,-0.012022619111153345,-0.001533708253549957,4.1034851779863875,2219816.0,16.18885764260024,0.17547404989600182,0.1977593594789505,3.6002805312455513,2.9416357776877313
2023-01-01,0.1491750031709671,0.149509996175766,0.1404539942741394,0.14480599761009216,126332,-99636017.79850933,0.20386540731436106,0.17313390001654624,0.14240239271873142,0.16224135669614992,0.17643724922040252,-0.014195892524252601,-0.012457273793773198,-0.0017386187304794035,4.393760429535525,2093484.0,15.328872849506482,0.17313390001654624,0.19625395953655242,9.803354207492706,4.884504629544286
2023-01-02,0.1449670046567917,0.1488019973039627,0.14319300651550293,0.14678899943828583,174928,-99586648.8184457,0.20231837091563498,0.1708515003323555,0.139384629749076,0.15986407096417082,0.17424108256987536,-0.014377011605704537,-0.012841221356159466,-0.0015357902495450708,4.195185557795844,2268412.0,20.50165564178498,0.1708515003323555,0.19498983949422835,14.270278475516548,9.224637738084942
2023-01-03,0.14677900075912476,0.151760995388031,0.14412400126457214,0.14508600533008575,108182,-99667576.23996119,0.20009645782104243,0.1684508003294468,0.13680514283785114,0.1575905224050808,0.17208144721877983,-0.014490924813699013,-0.013171162047667377,-0.001319762766031636,4.2063218915210845,2160230.0,8.508245218626115,0.1684508003294468,0.19376489967107774,10.434101623803835,11.502578102271036
2023-01-04,0.14508900046348572,0.14990399777889252,0.14094799757003784,0.14356300234794617,277121,-99782867.68928592,0.1956088702131099,0.1656578503549099,0.1357068304967099,0.15543244239629087,0.1699689698209403,-0.014536527424649448,-0.013444235123063792,-0.0010922923015856557,4.316620811397314,1883109.0,9.589114794153033,0.1656578503549099,0.19206509977579117,8.373530339431424,11.025970146250609
2023-01-05,0.14346900582313538,0.14881600439548492,0.14227299392223358,0.14827999472618103,181786,-99630865.85721366,0.19215579115250708,0.16356995031237603,0.13498410947224498,0.1543320658316586,0.16836237907318038,-0.014030313241521791,-0.013561450746755393,-0.00046886249476639844,4.158975451959746,2064895.0,20.968239396471702,0.16356995031237603,0.19072763979434967,23.88742754649127,14.231686503242182
2023-01-06,0.14818400144577026,0.15915800631046295,0.1466519981622696,0.15265299379825592,217558,-99639633.87506402,0.1889794321284824,0.16193619966506959,0.13489296720165678,0.15407374705728896,0.16719872090466745,-0.013124973847378485,-0.013474155366880012,0.00034918151950152736,4.375142926951243,2282453.0,30.15974881322755,0.16193619966506959,0.18943047970533372,39.43556322532109,23.898840370414604
2023-01-07,0.15262599289417267,0.157041996717453,0.15132300555706024,0.15448600053787231,187917,-99619688.85529786,0.18560231316420356,0.16046350002288817,0.1353246868815728,0.15413717066968638,0.16625703791453447,-0.012119867244848093,-0.01320329774247363,0.0010834304976255378,4.436787032293322,2470370.0,33.47547263139968,0.16046350002288817,0.1880114796757698,47.21717723596599,36.84672266925946
2023-01-08,0.15446199476718903,0.15950199961662292,0.15173199772834778,0.154899001121521,273655,-99670263.77667,0.18327295986711106,0.15933895036578177,0.13540494086445248,0.154254375354584,0.16541570185579274,-0.01116132650120874,-0.012794903494220654,0.0016335769930119134,4.571319701410852,2744025.0,36.05466162831768,0.15933895036578177,0.1867073196172714,48.60690878184612,45.086549747711075
2023-01-09,0.1548510044813156,0.17326399683952332,0.15298700332641602,0.17114900052547455,538210,-99244330.00605726,0.18042262957604807,0.15869485065340996,0.13696707173077186,0.15685354845779792,0.16584039064613953,-0.008986842188341615,-0.012033291233044845,0.0030464490447032304,4.790520266313248,3282235.0,52.09845096966104,0.15869485065340996,0.1857880997657776,93.5538060279398,63.125964015250645
2023-01-10,0.17124199867248535,0.17127199470996857,0.1615920066833496,0.16537299752235413,390009,-99329664.98035786,0.17829604880518038,0.1581026002764702,0.13790915174776,0.1581642329292681,0.16580576893326654,-0.007641536003998445,-0.011154940187235566,0.003513404183237121,5.147410295178441,2892226.0,49.638232497125394,0.1581026002764702,0.18489031970500946,75.94940939918129,72.7033747363224
2023-01-11,0.16541500389575958,0.22418299317359924,0.16098999977111816,0.20757299661636353,839300,-98931577.5066138,0.1893052900030021,0.15986130014061928,0.13041731027823644,0.16576558118882123,0.16889963765053298,-0.0031340564617117483,-0.009550763442130803,0.006416706980419054,6.13216147165997,3731526.0,72.31133039306428,0.15986130014061928,0.1848199796676636,80.16219367755384,83.22180303489165
2023-01-12,0.21456800401210785,0.25184398889541626,0.20318199694156647,0.24921999871730804,466470,-98515414.2314331,0.21343382974781047,0.16382900029420852,0.11422417084060657,0.17860472234705,0.17484929402584967,0.0037554283212003214,-0.006889525089464579,0.0106449534106649,6.332785552042311,4197996.0,82.93006924570784,0.16382900029420852,0.18538635969161987,97.64432139109618,84.58530815594378
2023-01-13,0.24929599463939667,0.26454100012779236,0.2387789934873581,0.2579819858074188,304324,-98366052.18834592,0.23336635279148887,0.16826749965548515,0.10316864651948143,0.1908166090332606,0.1810072711948548,0.00980933783840579,-0.0035497525038905055,0.013359090342296296,6.544780464246655,4502320.0,89.23899180630151,0.16826749965548515,0.18673259943723677,94.71418109417246,90.84023205427417
2023-01-14,0.2583549916744232,0.2583549916744232,0.2363709956407547,0.24639199674129486,243832,-98387591.50436966,0.246111007946421,0.172249249368906,0.09838749079139103,0.19936666868065048,0.1858505841982948,0.013516084482355667,-0.00013658510664127117,0.013652669588996937,7.34468337369066,4258488.0,83.0261758856353,0.172249249368906,0.1873788794875145,85.37396937977839,92.57749062168234
2023-01-15,0.2456669956445694,0.24757499992847443,0.23390500247478485,0.23573100566864014,193170,-98529155.19716585,0.254681023501811,0.1755974493920803,0.09651387528234959,0.20496118206341812,0.1895454302331352,0.015415751830282931,0.002973882280743569,0.012441869549539361,7.816656564696976,4065318.0,79.63059110692058,0.1755974493920803,0.1878018397092819,76.68962324757905,85.59259124050998
2023-01-16,0.23573699593544006,0.24028900265693665,0.2294130027294159,0.2353000044822693,189808,-98513483.23479576,0.2623403698373242,0.17907224968075752,0.09580412952419082,0.20962869320477984,0.19293465795529327,0.016694035249486566,0.005717912874492168,0.010976122374994398,7.990861755187578,3875510.0,79.13866352361993,0.17907224968075752,0.18825479984283447,76.34089704374666,79.46816322370137
2023-01-17,0.23544399440288544,0.2381500005722046,0.2270510047674179,0.23286700248718262,313327,-98498436.54246542,0.26880319601792213,0.1825513496994972,0.09629950338107227,0.21320381770976488,0.19589260940209988,0.017311208307665,0.008036571961126735,0.009274636346538264,8.180542412211194,3562183.0,78.76010225152467,0.1825513496994972,0.18867137998342515,74.37233738198007,75.80095255776861
2023-01-18,0.2327750027179718,0.23430100083351135,0.21646900475025177,0.21809899806976318,495362,-98903238.09514254,0.2724098991173682,0.1854988493025303,0.09858779948769242,0.21395692238053385,0.19753752708118605,0.0164193952993478,0.00971313662877095,0.006706258670576851,9.025160033760113,3066821.0,72.4703666892628,0.1854988493025303,0.1885921600461006,62.0162268435404,70.90982042308906
2023-01-19,0.21806700527668,0.2188349962234497,0.20751599967479706,0.21759800612926483,241517,-98714509.19252017,0.2752566220164701,0.18885189965367316,0.10244717729087621,0.21451708911110784,0.19902348849215484,0.015493600618952996,0.010869229426807358,0.004624371192145638,9.202715514983304,2825304.0,71.44236484202143,0.18885189965367316,0.18846938014030457,60.180344836207375,65.52296968724262
2023-01-20,0.217508003115654,0.22466400265693665,0.20958000421524048,0.22437499463558197,228258,-98494997.99850386,0.2782895119161546,0.1926110491156578,0.10693258631516098,0.21603368996102693,0.2009013778361124,0.015132312124914532,0.011721845966428794,0.0034104661584857376,9.006827016083633,3053562.0,71.86086904671484,0.1926110491156578,0.18858231991529464,64.52330240521945,62.23995802832243
2023-01-21,0.22436800599098206,0.2652379870414734,0.22209599614143372,0.24667499959468842,729636,-98393252.53536813,0.2835286993426998,0.1977044992148876,0.1118802990870754,0.22074773759697486,0.2042920164848958,0.016455721112079047,0.012668620995558846,0.0037871001165202013,9.276229484846949,3783198.0,74.98225418136849,0.1977044992148876,0.1890786400437355,83.64580790602898,69.44981838248528
2023-01-22,0.24651899933815002,0.3288539946079254,0.2461470067501068,0.2854200005531311,916116,-98439342.46078767,0.2953968240579939,0.2046360492706299,0.1138752744832659,0.23069731651330658,0.21030149678624657,0.020395819727060005,0.014214060741859078,0.006181758985200927,9.89236242884109,4699314.0,79.2856830278434,0.2046360492706299,0.19046299993991853,75.30292989400571,74.49068006841806
2023-01-23,0.28547099232673645,0.3128820061683655,0.2735770046710968,0.2757599949836731,840413,-99186402.78784381,0.3026911986197744,0.21116974875330924,0.1196482988868441,0.23763003627797835,0.2151502744305004,0.022479761847477964,0.015867200962982858,0.006612560884495106,10.731768517876654,3858901.0,74.1874040881102,0.21116974875330924,0.19164477974176408,68.37082321063569,75.77318700355681
2023-01-24,0.27559998631477356,0.28353598713874817,0.25537198781967163,0.25903499126434326,369548,-99459824.12661883,0.3050109720389827,0.2169433481991291,0.12887572435927552,0.24092310627588065,0.21840099419597023,0.022522112079910422,0.01719818318636837,0.0053239288935420515,11.934376393148435,3489353.0,70.61223667282543,0.2169433481991291,0.192566619515419,58.40739792361925,67.3603836760869
2023-01-25,0.2589620053768158,0.26762300729751587,0.2526560127735138,0.26762300729751587,257403,-99202421.12833863,0.30749267843084,0.22291049882769584,0.1383283192245517,0.2450307833561322,0.22204706924052917,0.022983714115603043,0.018355289372215304,0.004628424743387739,10.264250790404757,3746756.0,65.50974553650985,0.22291049882769584,0.19377541959285735,51.27714327877071,59.35178813767522
2023-01-26,0.2676030099391937,0.26767298579216003,0.25244200229644775,0.25598999857902527,281084,-99352550.355145,0.3070262315540376,0.22807734906673433,0.14912846657943107,0.24671681646734653,0.22456136030263998,0.022155456164706544,0.019115322730713553,0.0030401334339929913,9.797870075192101,3465672.0,52.069399354753166,0.22807734906673433,0.1949213996529579,39.949563111697685,49.87803477136256
2023-01-27,0.2556949853897095,0.2679220139980316,0.2541620135307312,0.2668370008468628,215616,-99170938.16281042,0.30633226134412694,0.23369489908218383,0.16105753682024068,0.24981222944881057,0.22769288923184167,0.022119340216968902,0.019716126227964623,0.002403213989004279,9.07830669440683,3681288.0,52.67266282186435,0.23369489908218383,0.19628675967454912,48.88905668489874,46.705254358455726
2023-01-28,0.2669529914855957,0.2748909890651703,0.26652801036834717,0.2712149918079376,145247,-99153379.53650005,0.30372150066073306,0.23951069861650467,0.1752998965722763,0.2531049621194455,0.23091674868192286,0.02218821343752264,0.02021054366987623,0.001977669767646413,8.57303327749893,3826535.0,57.833216002675215,0.23951069861650467,0.19773787945508958,52.49715236826612,47.11192405495419
2023-01-29,0.27129098773002625,0.27848199009895325,0.26965299248695374,0.27667999267578125,227859,-99018532.53075653,0.30234412875978445,0.24478724822402,0.18723036768825557,0.2567318898973433,0.23430661860739385,0.02242527128994945,0.020653489193890873,0.0017717820960585773,8.2787214126913,4054394.0,63.3601018354769,0.24478724822402,0.199265279173851,57.00110091822489,52.79576999046326
2023-01-30,0.2769570052623749,0.2808989882469177,0.27165400981903076,0.27184900641441345,313231,-99318550.08866024,0.29505459777345727,0.250111048668623,0.20516749956378874,0.2590576001307387,0.23708753622272863,0.021970063908010068,0.020916804136714713,0.0010532597712953548,8.382986041837604,3741163.0,61.591743326733386,0.250111048668623,0.20077571928501128,53.01967180358621,54.172641696692416
2023-01-31,0.27205899357795715,0.27205899357795715,0.2610880136489868,0.26577499508857727,275756,-99358691.17290421,0.2937025347221584,0.2530211485922337,0.21233976246230896,0.26009104550886775,0.23921253317575444,0.020878512333113303,0.020909145775994432,-3.0633442881129735e-05,8.571129975516577,3465407.0,60.201370045644,0.2530211485922337,0.20225903928279876,48.013810841257126,52.67819452102276
2023-02-01,0.2659839987754822,0.28732600808143616,0.2584100067615509,0.28510400652885437,454554,-98973996.05150872,0.29788593981638145,0.254815348982811,0.21174475814924057,0.26393919335809646,0.24261190157228035,0.021327291785816105,0.02099277497795877,0.00033451680785733656,8.267731912367262,3919961.0,70.20011606292802,0.254815348982811,0.20411237955093384,63.943702739503664,54.992395128115675
2023-02-02,0.28505000472068787,0.29271000623703003,0.27859801054000854,0.28834599256515503,294729,-98861551.88474344,0.30194007666983036,0.2563335493206978,0.21072702197156526,0.26769408554379776,0.245999612016197,0.02169447352760076,0.02113311468788717,0.0005613588397135917,8.243962282576748,4214690.0,70.98176004258494,0.2563335493206978,0.20601729929447174,66.03785789722971,59.331790492663515
2023-02-03,0.2882319986820221,0.3662630021572113,0.2862280011177063,0.3125160038471222,464424,-99020889.87914579,0.311385692538894,0.25963974967598913,0.20789380681308428,0.27458976528277074,0.2509267521518211,0.02366301313094965,0.02163909437649967,0.002023918754449981,9.090891938035215,4679114.0,73.69547011401008,0.25963974967598913,0.2082791793346405,62.7189328139852,64.23349781690621
2023-02-04,0.312144011259079,0.31532201170921326,0.2916240096092224,0.2937049865722656,481909,-99418163.76577923,0.3151333565492546,0.26253844872117044,0.20994354089308626,0.2775305685580777,0.2540955102570392,0.02343505830103848,0.02199828716140743,0.0014367711396310497,9.20026458226258,4197205.0,62.88506494091661,0.26253844872117044,0.21035251915454864,39.593377735728716,56.11672281564788
2023-02-05,0.29356399178504944,0.295727014541626,0.28350698947906494,0.2858259975910187,317321,-99615048.02703767,0.317000536369679,0.2650647483766079,0.21312896038353676,0.27880678840929934,0.25644591672622286,0.02236087168307649,0.02207080406574124,0.0002900676173352469,7.692390819747458,3879884.0,50.13387527865491,0.2650647483766079,0.21236247897148133,29.330260062799553,43.88085687083784
2023-02-06,0.2858720123767853,0.30894899368286133,0.2854590117931366,0.3006640076637268,538215,-99456493.06927608,0.3203919892424809,0.2684545986354351,0.21651720802838925,0.2821694375253651,0.2597213308697417,0.022448106655623412,0.022146264583717677,0.0003018420719057349,6.937048668887842,4418099.0,57.94082133552987,0.2684545986354351,0.21469695925712584,42.36652760378329,37.09672180077053
2023-02-07,0.3008750081062317,0.30270400643348694,0.29028600454330444,0.29900699853897095,403174,-99293379.82658643,0.3203672426707225,0.2724999986588955,0.22463275464706856,0.2847598315274583,0.2626313803267216,0.0221284512007367,0.022142701907121483,-1.4250706384784373e-05,6.599342000627358,4014925.0,64.10026357638945,0.2724999986588955,0.21712929934263228,40.91072496162844,37.535837542737106
2023-02-08,0.29897698760032654,0.3049739897251129,0.29096901416778564,0.3025929927825928,469706,-98983384.00398806,0.3188366233252093,0.2767497479915619,0.23466287265791447,0.287503394797479,0.26559149976789725,0.02191189502958174,0.022096540531613536,-0.00018464550203179525,6.498425035588584,4484631.0,62.78703245093941,0.2767497479915619,0.21950053930282593,44.06128087385729,42.44617781308968
2023-02-09,0.30267900228500366,0.3044709861278534,0.26812100410461426,0.26943498849868774,780119,-99707103.29369104,0.3134076735037246,0.27900274768471717,0.24459782186570972,0.28472363998228034,0.2658762026368447,0.018847437345435647,0.021446719894377957,-0.0025992825489423096,7.858028688745162,3704512.0,54.247618338194364,0.27900274768471717,0.2213448789715767,13.624299965116021,32.86543526686726
2023-02-10,0.2695919871330261,0.2727299928665161,0.2526159882545471,0.26045501232147217,610400,-99841721.33087547,0.3118492902076702,0.27969174832105637,0.24753420643444252,0.2809900049575406,0.26547463298385415,0.015515371973686465,0.02026045031023966,-0.004745078336553195,8.303213649026072,3094112.0,47.959695796529765,0.27969174832105637,0.2231059992313385,6.897694704711979,21.52775851456177
2023-02-11,0.260453999042511,0.26495400071144104,0.2543169856071472,0.2559869885444641,513758,-100194160.13027649,0.31193031256649584,0.278220097720623,0.24450988287475015,0.27714338704783653,0.2647718445068623,0.012371542540974223,0.018682668756386574,-0.006311126215412351,8.511591713508752,2580354.0,45.13445072590009,0.278220097720623,0.22482841908931733,2.966202253090404,7.8293989743061445
2023-02-12,0.2559809982776642,0.25969499349594116,0.25415700674057007,0.25452399253845215,319630,-100471428.27943721,0.3124933947588527,0.27715829759836197,0.24182320043787126,0.27366348020023895,0.26401274436105415,0.009650735839184799,0.01687628217294622,-0.007225546333761421,8.468158496810524,2260724.0,42.735071575608195,0.27715829759836197,0.22653465896844863,1.6788864191894217,3.847594458997278
2023-02-13,0.25446200370788574,0.2548060119152069,0.2441830039024353,0.24560600519180298,407911,-100770056.12852915,0.31373079297856166,0.27648684829473497,0.23924290361090828,0.2693469455835565,0.26264928220036887,0.006697663383187613,0.014840558414994499,-0.008142895031806886,8.815715140308615,1852813.0,41.619564739734045,0.27648684829473497,0.22811163902282716,1.165630167549888,1.9369062799432475
2023-02-14,0.24557499587535858,0.25451400876045227,0.2448890060186386,0.2536430060863495,293333,-100529812.74237514,0.3142374889883156,0.2757878482341766,0.23733820748003764,0.2669309548916785,0.26198215063636743,0.004948804255311079,0.012862207583057816,-0.007913403327746737,8.498473855103459,2146146.0,46.17374318808508,0.2757878482341766,0.22980915904045104,7.749018931358867,3.531178506032735
